beat_index,sample,time_s,symbol,hr_bpm
2411,599192,1664.4222222222222,N,65.65349544072949
2412,599491,1665.2527777777777,N,72.24080267558529
2413,599714,1665.8722222222223,V,96.8609865470852
2414,599992,1666.6444444444444,N,77.6978417266187
2415,600193,1667.2027777777778,V,107.46268656716417
2416,600452,1667.9222222222222,N,83.3976833976834
2417,600653,1668.4805555555556,V,107.46268656716417
2418,601063,1669.6194444444445,N,52.6829268292683
2419,601266,1670.1833333333334,V,106.4039408866995
2420,601667,1671.2972222222222,N,53.86533665835411
2421,601954,1672.0944444444444,N,75.26132404181185
2422,602239,1672.8861111111112,N,75.78947368421053
2423,602450,1673.4722222222222,A,102.3696682464455
2424,602726,1674.2388888888888,N,78.26086956521739
2425,602931,1674.8083333333334,V,105.3658536585366
2426,603345,1675.9583333333333,N,52.173913043478265
2427,603544,1676.5111111111112,V,108.54271356783919
2428,603938,1677.6055555555556,N,54.8223350253807
2429,604224,1678.4,N,75.52447552447553
2430,604400,1678.888888888889,V,122.72727272727273
2431,604575,1679.375,V,123.42857142857143
2432,604960,1680.4444444444443,N,56.103896103896105
2433,605186,1681.0722222222223,V,95.57522123893806
2434,605559,1682.1083333333333,N,57.90884718498659
2435,605873,1682.9805555555556,N,68.78980891719745
2436,606138,1683.7166666666667,N,81.50943396226414
2437,606362,1684.338888888889,N,96.42857142857143
2438,606654,1685.15,N,73.97260273972603
2439,606860,1685.7222222222222,V,104.85436893203884
2440,607288,1686.911111111111,N,50.467289719626166
2441,607486,1687.4611111111112,V,109.09090909090908
2442,607873,1688.536111111111,N,55.81395348837209
2443,608176,1689.3777777777777,N,71.2871287128713
2444,608472,1690.2,N,72.97297297297298
2445,608731,1690.9194444444445,N,83.3976833976834
2446,608969,1691.5805555555555,N,90.75630252100841
2447,609168,1692.1333333333334,A,108.54271356783919
2448,609510,1693.0833333333333,N,63.15789473684211
2449,609708,1693.6333333333334,V,109.09090909090908
2450,610114,1694.7611111111112,N,53.20197044334975
2451,610321,1695.3361111111112,V,104.34782608695653
2452,610684,1696.3444444444444,N,59.50413223140496
2453,610943,1697.0638888888889,N,83.3976833976834
2454,611223,1697.8416666666667,N,77.14285714285714
2455,611507,1698.6305555555555,N,76.05633802816902
2456,611799,1699.4416666666666,N,73.97260273972603
2457,612078,1700.2166666666667,N,77.41935483870968
2458,612363,1701.0083333333334,N,75.78947368421053
2459,612636,1701.7666666666667,N,79.12087912087912
2460,612903,1702.5083333333334,N,80.89887640449437
2461,613161,1703.225,N,83.72093023255813
2462,613403,1703.8972222222221,N,89.25619834710743
2463,613650,1704.5833333333333,N,87.4493927125506
2464,613889,1705.2472222222223,N,90.3765690376569
2465,614114,1705.8722222222223,N,96.0
2466,614421,1706.725,N,70.35830618892508
2467,614650,1707.361111111111,V,94.3231441048035
2468,615031,1708.4194444444445,N,56.69291338582677
2469,615212,1708.9222222222222,V,119.33701657458563
2470,615545,1709.8472222222222,N,64.86486486486486
2471,615798,1710.55,N,85.37549407114625
2472,616036,1711.2111111111112,V,90.75630252100841
2473,616351,1712.0861111111112,N,68.57142857142857
2474,616631,1712.8638888888888,N,77.14285714285714
2475,616815,1713.375,V,117.3913043478261
2476,617127,1714.2416666666666,N,69.23076923076923
2477,617361,1714.8916666666667,V,92.3076923076923
2478,617646,1715.6833333333334,N,75.78947368421053
2479,617906,1716.4055555555556,N,83.07692307692308
2480,618102,1716.95,V,110.20408163265307
2481,618253,1717.3694444444445,V,143.04635761589404
2482,618631,1718.4194444444445,N,57.14285714285714
2483,618850,1719.0277777777778,V,98.63013698630138
2484,619181,1719.9472222222223,N,65.25679758308158
2485,619438,1720.661111111111,N,84.04669260700389
2486,619674,1721.3166666666666,N,91.52542372881356
2487,619886,1721.9055555555556,N,101.88679245283019
2488,620138,1722.6055555555556,N,85.71428571428572
2489,620421,1723.3916666666667,N,76.32508833922262
2490,620693,1724.1472222222221,N,79.41176470588235
2491,620981,1724.9472222222223,N,75.0
2492,621196,1725.5444444444445,A,100.46511627906978
2493,621474,1726.3166666666666,N,77.6978417266187
2494,621730,1727.0277777777778,N,84.375
2495,621993,1727.7583333333334,N,82.12927756653993
2496,622258,1728.4944444444445,N,81.50943396226414
2497,622522,1729.2277777777779,N,81.81818181818183
2498,622748,1729.8555555555556,N,95.57522123893806
2499,623102,1730.838888888889,N,61.016949152542374
2500,623314,1731.4277777777777,V,101.88679245283019
2501,623708,1732.5222222222221,N,54.8223350253807
2502,623900,1733.0555555555557,V,112.5
2503,624236,1733.9888888888888,N,64.28571428571428
2504,624501,1734.725,N,81.50943396226414
2505,624776,1735.4888888888888,N,78.54545454545455
2506,625017,1736.1583333333333,N,89.62655601659752
2507,625359,1737.1083333333333,N,63.15789473684211
2508,625578,1737.7166666666667,V,98.63013698630138
2509,625940,1738.7222222222222,N,59.668508287292816
2510,626111,1739.1972222222223,V,126.31578947368422
2511,626472,1740.2,N,59.83379501385041
2512,626685,1740.7916666666667,V,101.40845070422534
2513,627066,1741.85,N,56.69291338582677
2514,627352,1742.6444444444444,N,75.52447552447553
2515,627626,1743.4055555555556,N,78.83211678832117
2516,627857,1744.0472222222222,A,93.5064935064935
2517,628158,1744.8833333333334,N,71.76079734219269
2518,628371,1745.475,V,101.40845070422534
2519,628678,1746.3277777777778,N,70.35830618892508
2520,628879,1746.8861111111112,V,107.46268656716417
2521,629170,1747.6944444444443,N,74.22680412371133
2522,629380,1748.2777777777778,V,102.85714285714285
2523,629775,1749.375,N,54.68354430379746
2524,629977,1749.9361111111111,V,106.93069306930693
2525,630287,1750.7972222222222,N,69.6774193548387
2526,630469,1751.3027777777777,V,118.68131868131869
2527,630762,1752.1166666666666,N,73.72013651877133
2528,630945,1752.625,V,118.03278688524591
2529,631269,1753.525,N,66.66666666666667
2530,631558,1754.3277777777778,N,74.74048442906575
2531,631804,1755.0111111111112,N,87.80487804878048
2532,632069,1755.7472222222223,N,81.50943396226414
2533,632305,1756.4027777777778,N,91.52542372881356
2534,632555,1757.0972222222222,N,86.4
2535,632816,1757.8222222222223,N,82.75862068965517
2536,633052,1758.4777777777779,N,91.52542372881356
2537,633314,1759.2055555555555,N,82.44274809160305
2538,633585,1759.9583333333333,N,79.70479704797049
2539,633871,1760.7527777777777,N,75.52447552447553
2540,634140,1761.5,N,80.29739776951672
2541,634370,1762.138888888889,A,93.91304347826087
2542,634733,1763.1472222222221,N,59.50413223140496
2543,634923,1763.675,V,113.68421052631578
2544,635279,1764.6638888888888,N,60.674157303370784
2545,635584,1765.5111111111112,N,70.81967213114754
2546,635907,1766.4083333333333,N,66.87306501547987
2547,636211,1767.2527777777777,N,71.05263157894737
2548,636479,1767.9972222222223,N,80.59701492537313
2549,636702,1768.6166666666666,V,96.8609865470852
2550,636995,1769.4305555555557,N,73.72013651877133
2551,637191,1769.975,V,110.20408163265307
2552,637549,1770.9694444444444,N,60.33519553072625
2553,637753,1771.536111111111,V,105.88235294117648
2554,638125,1772.5694444444443,N,58.06451612903225
2555,638346,1773.1833333333334,V,97.73755656108597
2556,638677,1774.1027777777779,N,65.25679758308158
2557,638952,1774.8666666666666,N,78.54545454545455
2558,639202,1775.5611111111111,N,86.4
2559,639434,1776.2055555555555,N,93.10344827586206
2560,639679,1776.8861111111112,N,88.16326530612244
2561,639921,1777.5583333333334,N,89.25619834710743
2562,640213,1778.3694444444445,N,73.97260273972603
2563,640461,1779.0583333333334,V,87.09677419354838
2564,640806,1780.0166666666667,N,62.608695652173914
2565,640995,1780.5416666666667,V,114.28571428571428
2566,641291,1781.3638888888888,N,72.97297297297298
2567,641474,1781.8722222222223,V,118.03278688524591
2568,641835,1782.875,N,59.83379501385041
2569,642077,1783.5472222222222,V,89.25619834710743
2570,642421,1784.5027777777777,N,62.7906976744186
2571,642690,1785.25,N,80.29739776951672
2572,642945,1785.9583333333333,N,84.70588235294117
2573,643198,1786.661111111111,N,85.37549407114625
2574,643456,1787.3777777777777,N,83.72093023255813
2575,643711,1788.0861111111112,N,84.70588235294117
2576,643959,1788.775,N,87.09677419354838
2577,644208,1789.4666666666667,N,86.74698795180723
2578,644466,1790.1833333333334,N,83.72093023255813
2579,644744,1790.9555555555555,N,77.6978417266187
2580,645027,1791.7416666666666,N,76.32508833922262
2581,645277,1792.4361111111111,N,86.4
2582,645522,1793.1166666666666,N,88.16326530612244
2583,645743,1793.7305555555556,N,97.73755656108597
2584,645988,1794.411111111111,N,88.16326530612244
2585,646206,1795.0166666666667,V,99.08256880733946
2586,646510,1795.861111111111,N,71.05263157894737
2587,646799,1796.6638888888888,N,74.74048442906575
2588,647074,1797.4277777777777,N,78.54545454545455
2589,647299,1798.0527777777777,V,96.0
2590,647545,1798.736111111111,N,87.80487804878048
2591,647726,1799.2388888888888,V,119.33701657458563
2592,648089,1800.2472222222223,N,59.50413223140496
2593,648356,1800.9888888888888,N,80.89887640449437
2594,648629,1801.7472222222223,N,79.12087912087912
2595,648899,1802.4972222222223,N,80.0
2596,649161,1803.225,N,82.44274809160305
2597,649408,1803.911111111111,N,87.4493927125506
2598,649664,1804.6222222222223,N,84.375
2599,649927,1805.3527777777779,N,82.12927756653993
